repo_url,filepath,commit_date,message
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2020-08-11T19:15:55Z,"Merge pull request #422 from stanfordnlp/master

Back-merge documentation changes from master to dev"
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2020-06-22T23:32:20Z,Rename stanza.resource to stanza.resources; rename resources.py to common.py
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2020-06-22T22:49:38Z,Move all resources related scripts to stanza/resource
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2020-06-11T06:04:53Z,Fix demo script
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2020-03-06T07:45:58Z,renaming stanfordnlp to stanza!!
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2019-02-19T08:18:42Z,Use sys.exit in place of exit
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2019-01-31T02:24:01Z,Revert temporary fix for download logic
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2019-01-31T02:18:05Z,Fix download logic; Fix help message in demo script
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2019-01-31T01:53:22Z,Quick fix for demo script
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2019-01-26T05:33:04Z,Separate the classes for Tokens and syntactic Words
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2019-01-25T09:25:55Z,Undo changes to use_gpu argument
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2019-01-25T09:16:37Z,Modify the way devices are specified in pipeline
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2019-01-25T00:25:14Z,Swap French demo input with one that has MWT in the first sentence
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2019-01-24T22:22:28Z,Accommodate Vietnamese in the pipeline tokenizer processor; Add a Vietnamese example to demo script
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2019-01-23T08:51:06Z,Demo script goes multi-lingual; don't confirm overwrite by default (by do it in the demo script)
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2019-01-23T08:51:06Z,Change demo to match logic of new download function: existence of models is checked in download() now; Add easy toggle for other demo languages
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2019-01-22T23:48:13Z,Modernizing and reusing build_default_config; Path fix in demo pipeline construction
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2019-01-22T23:31:32Z,Modernizing the demo script; make the download interface more user-friendly
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2019-01-20T08:10:41Z,update and simplify basic demo
github.com/stanfordnlp/stanza,demo/pipeline_demo.py,2019-01-11T23:37:09Z,add demo
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-11-04T20:42:52Z,"Oops, need to pass the transformer args - otherwise --use_bert without the model name is not correctly testing the dev/test sets"
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-09-10T04:06:24Z,"Properly connect run_ete.py to the charlms (actually, it had even been throwing previous to this change, so the 1.5.1 version is broken)"
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-08-26T07:45:10Z,Add a filter for just the models that have transformers
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-08-22T03:35:43Z,Move the transformer choice to the resources directory and refactor a method that can be used by each of the processors which use the transformers
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-08-20T19:01:06Z,Set the depparse filename based on its model type - need to refactor some more pieces
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-08-18T00:09:25Z,"Track whether or not the POS model is using charlm or transformer in the filename by default
(or pretrain)

Respect an existing --save_name and --save_dir when naming the pos models with run_pos"
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-08-17T06:29:41Z,"If given a command line flag, filter out the models which don't have charlm when running the lemmatizer"
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-08-17T06:29:41Z,Log which treebanks are being used when expanding ud_all
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-08-17T06:29:41Z,Functionality for run_lemma.py to know what the correct model filename is before rejecting a model rebuild
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-08-17T06:29:41Z,Add the charlm to the run_lemma script
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-08-14T21:44:46Z,Nest things a little more cleanly inside an if statement
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-07-04T12:41:15Z,"When running the charlm using run_charlm, add the arguments from the charlm's parser to the help message"
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-06-30T23:56:48Z,Downloads of missing models for the tests etc should go to the chosen model_dir
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-06-30T15:04:34Z,Refactor choosing the pos_charlm to a separate method which already has the imported default_charlms & pos_charlms
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-06-28T18:57:37Z,Add defaults to the argparser when asked for --help (although some None values get cluttered)
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-06-22T15:27:56Z,Add notes on a Chinese Electra model which does better than the Roberta model we had used
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-05-18T04:55:54Z,Add some notes on FR POS tagging bert results
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-05-07T23:09:27Z,Save some notes on which HE transformer gets the best scores on POS & depparse
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-05-04T01:07:32Z,Log some EN results for conparser w/ finetuning
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-05-02T16:14:27Z,More extensive experiments on the differences between various EN transformers
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-04-30T03:07:29Z,Add a block on a POS experiment using Electra
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-04-28T01:03:02Z,Add some comments on HE experiments we should run
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-03-15T20:25:13Z,Add a chart to the ID transformers for constituency
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-03-13T23:11:06Z,Added code for hy_armtdp - Armenian NER dataset
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-03-13T01:43:44Z,Notes on Indonesian transformers based on some initial experiments on POS.  Need to do constituency and/or NER as well
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2023-02-28T21:55:26Z,Add notes on which Italian Bert models are working better or worse
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2022-12-08T07:56:08Z,Add some notes on roberta-base vs roberta-large
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2022-12-05T00:51:45Z,Update scores for a bunch of Danish transformer models
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2022-11-22T04:24:56Z,"As a backup, download charlm if lang_charlm was asked for"
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2022-11-22T01:50:16Z,"Give a more informative error when a charlm cannot be found, but a possibly wrong name was used.  Even better would be to try again with the correct name"
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2022-10-23T18:25:20Z,Notes on default bert model.  More hidden layers for VI bert by default
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2022-09-26T15:44:46Z,Add a tiny chart of our own to show what the various columns mean when outputting an evaluation.  Answers #1134
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2022-09-26T07:27:12Z,Note that combined_bert POS uses the same pretrain as default.  This requires a few minor changes elsewhere to the pretrain chooser
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2022-09-04T03:51:24Z,"NER Polish (#1110)

* Add NER dataset for Polish

Co-authored-by: ryszardtuora <ryszardtuora@gmail.com>
Co-authored-by: Karol Saputa <ksaputa@gputrain.dariah.ipipan.waw.pl>

This PR adds Polish NER dataset

#1070"
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2022-09-01T07:37:08Z,no enhanced dependencies
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2022-08-25T05:10:31Z,Refactor another call to ud_scores
github.com/stanfordnlp/stanza,stanza/utils/training/common.py,2022-08-25T05:07:44Z,Restore the functionality of the ETE (was broken after adding charlm to pos and other changes)
