repo_url,filepath,commit_date,message
github.com/facebookresearch/fairseq,fairseq/checkpoint_utils.py,2023-09-15T23:15:19Z,Keep task level checkpoint key name generic (#5330)
github.com/facebookresearch/fairseq,fairseq/checkpoint_utils.py,2023-09-15T19:01:49Z,initial revision (#5328)
github.com/facebookresearch/fairseq,fairseq/checkpoint_utils.py,2022-12-13T07:36:17Z,remove missing config entries when loading task from checkpoint (#4905)
github.com/facebookresearch/fairseq,fairseq/checkpoint_utils.py,2022-12-12T16:53:56Z,"data2vec v2.0 (#4903)

data2v2c 2.0
Co-authored-by: Arun Babu <arbabu@fb.com>
Co-authored-by: Wei-Ning Hsu <wnhsu@csail.mit.edu>"
github.com/facebookresearch/fairseq,fairseq/checkpoint_utils.py,2022-06-22T21:03:17Z,"add check for OC version in fairseq

Summary: fairseq patches a omegaconf internal util function that no longer exists in OmegaConf 2.2. This is a fix to make it compatible with both versions.

Reviewed By: dianaml0

Differential Revision: D37323720

fbshipit-source-id: 1b15b86decc70776303afe4a9a4c63acfef27ffc"
github.com/facebookresearch/fairseq,fairseq/checkpoint_utils.py,2022-04-14T22:39:36Z,"Fix typo in exception value (#4334)

Summary:
# Before submitting

- [ ] Was this discussed/approved via a Github issue? (no need for typos, doc improvements)
- [x] Did you read the [contributor guideline](https://github.com/pytorch/fairseq/blob/main/CONTRIBUTING.md)?
- [ ] Did you make sure to update the docs?
- [ ] Did you write any new necessary tests?

## What does this PR do?
Fixes typo

## PR review

## Did you have fun?

Pull Request resolved: https://github.com/pytorch/fairseq/pull/4334

Reviewed By: Mortimerp9

Differential Revision: D35503972

Pulled By: dianaml0

fbshipit-source-id: 09893de009d398e7a048ec89f757634ddc10139d"
github.com/facebookresearch/fairseq,fairseq/checkpoint_utils.py,2022-01-21T17:27:49Z,"Fix breakage from D33649708

Summary: https://www.internalfb.com/diff/D33649708 (https://github.com/pytorch/fairseq/commit/995c204337d16a6146a433cee360e5a5bfbc9a6f)?src_version_fbid=1030479880843010&dst_version_fbid=247617347518523&transaction_fbid=1601081576900014

Reviewed By: alexeib

Differential Revision: D33696937

fbshipit-source-id: 9a17610e3f4eb3dd2b2131a3f9fb42732a31b47f"
github.com/facebookresearch/fairseq,fairseq/checkpoint_utils.py,2022-01-20T08:02:16Z,"Data2vec prelim (#2929)

Summary:
Preliminaries for data2vec release, include some minor improvements and bug fixes

Most important change is that we now default to raising an exception when fields in config do not have a corresponding field in the model dataclass

Pull Request resolved: https://github.com/fairinternal/fairseq-py/pull/2929

Reviewed By: wnhsu

Differential Revision: D33649708

Pulled By: alexeib

fbshipit-source-id: 629bdb4c361550740b451c570c2005bb956c6fcb"
github.com/facebookresearch/fairseq,fairseq/checkpoint_utils.py,2022-01-19T03:29:52Z,"Decode using EMA model in IPL recipe

Summary: Add option to use the EMA model for decoding in transducer IPL recipe by passing --ipl-decode-ema. Note EMA should be enabled as in the diff D24238379 (https://github.com/pytorch/fairseq/commit/8feccf94412424a4683b01090de36fa77cb4951d) using options --store-ema --ema-start-update and --ema-decay.

Reviewed By: cruvadom

Differential Revision: D31983366

fbshipit-source-id: 2bf63b3f7d1b5fa8804b3a7e9bfab71a463ca957"
github.com/facebookresearch/fairseq,fairseq/checkpoint_utils.py,2022-01-07T08:39:11Z,"Formatting fix: get CI green (#2860)

Summary:
# Before submitting

- [ ] Was this discussed/approved via a Github issue? (no need for typos, doc improvements)
- [ ] Did you read the [contributor guideline](https://github.com/pytorch/fairseq/blob/main/CONTRIBUTING.md)?
- [ ] Did you make sure to update the docs?
- [ ] Did you write any new necessary tests?

## What does this PR do?
Applies `black` and `isort` to files

## PR review
Anyone in the community is free to review the PR once the tests have passed.
If we didn't discuss your PR in Github issues there's a high chance it will not be merged.

## Did you have fun?
Make sure you had fun coding �

Pull Request resolved: https://github.com/fairinternal/fairseq-py/pull/2860

Reviewed By: Mortimerp9

Differential Revision: D33456637

Pulled By: dianaml0

fbshipit-source-id: 560b8d3a8f589cbecc92d0d21163596b5d47d609"
